rasterTimeSecs,NumTriangles,NumTrianglesRastered,AvgPixelsPerTri,MaxPixelsPerTri
0.00910187,5804,2451,18.7356,346
0.00907191,5804,2451,18.7356,346
0.00997138,5804,2439,20.6667,381
0.00998862,5804,2439,20.6667,381
0.0099722,5804,2439,20.6667,381
0.0100896,5804,2434,20.6565,378
0.0100974,5804,2441,20.6313,384
0.0100465,5804,2451,20.5639,378
0.00970535,5804,2457,19.7717,347
0.0094266,5804,2443,19.4785,324
0.0103803,5804,2431,21.5286,359
0.0102858,5804,2431,21.5286,359
0.0104061,5804,2427,21.548,356
0.0102177,5804,2426,21.5523,354
0.0103199,5804,2426,21.5523,354
0.0102924,5804,2426,21.5523,354
0.0102152,5804,2425,21.5369,353
0.0112999,5804,2401,24.0137,395
0.0113848,5804,2401,24.0137,395
0.011143,5804,2407,23.9136,392
0.0112177,5804,2407,23.9136,392
0.0111849,5804,2416,23.8994,397
0.0111648,5804,2416,23.8994,397
0.0110815,5804,2416,23.8994,397
0.0125278,5804,2397,26.7885,434
0.013075,5804,2397,26.7885,434
0.0125729,5804,2397,26.7885,434
0.012531,5804,2397,26.7885,434
0.0128332,5804,2397,26.7885,434
0.0140911,5804,2386,30.1287,489
0.0140635,5804,2386,30.1287,489
0.0142048,5804,2386,30.1287,489
0.0142787,5804,2379,30.2711,494
0.014316,5804,2374,30.3812,497
0.014337,5804,2374,30.3812,497
0.016248,5804,2349,34.639,572
0.0163674,5804,2349,34.639,572
0.0164323,5804,2349,34.639,572
0.0164089,5804,2349,34.639,572
0.0164294,5804,2349,34.639,572
0.0163112,5804,2349,34.639,572
0.0189189,5804,2332,39.7015,674
0.0189148,5804,2332,39.7015,674
0.0187584,5804,2332,39.7015,674
0.0190847,5804,2332,39.7015,674
0.0188992,5804,2332,39.7015,674
0.0189714,5804,2332,39.7015,674
0.0189099,5804,2332,39.7015,674
0.0189168,5804,2332,39.7015,674
0.0189234,5804,2321,39.9418,679
0.0190798,5804,2314,40.1041,692
0.0195737,5804,2301,40.7623,709
0.0200495,5804,2259,41.3143,717
0.0205146,5804,2266,41.5697,704
0.0201176,5804,2245,42.514,664
0.0197202,5804,2208,43.5842,627
0.0194982,5804,2208,43.7251,629
0.0192059,5804,2246,43.5156,569
0.0193224,5804,2315,42.1849,603
0.0188672,5804,2434,40.0226,661
0.0189107,5804,2434,40.0226,661
0.0190104,5804,2457,39.7477,682
0.0188594,5804,2564,38.3697,716
0.0183745,5804,2604,38.106,744
0.0177908,5804,2631,37.8985,776
0.0180461,5804,2643,38.269,803
0.0182247,5804,2625,38.8579,830
0.0180523,5804,2605,39.418,858
0.0183015,5804,2591,39.6067,864
0.0185322,5804,2584,39.5805,862
0.0182514,5804,2575,39.6443,869
0.0181372,5804,2575,39.6443,869
0.0187797,5804,2583,39.9884,878
0.0194197,5804,2477,41.7638,866
0.0193561,5804,2384,42.7269,799
0.0195815,5804,2370,42.5861,748
0.0191747,5804,2360,42.1915,694
0.0193955,5804,2346,42.2093,669
0.0191435,5804,2350,41.7434,637
0.0192112,5804,2344,41.5576,619
0.0192038,5804,2344,41.5576,619
0.0188126,5804,2358,40.648,571
0.0179402,5804,2435,37.2472,469
0.016069,5804,2629,31.6862,381
0.0155488,5804,2689,29.4054,340
0.0152397,5804,2715,27.9407,299
0.0144412,5804,2764,26.2504,279
0.0142828,5804,2783,25.6953,279
0.0143078,5804,2783,25.6953,279
0.0144113,5804,2783,25.6953,279
0.014798,5804,2748,27.1426,302
0.0155078,5804,2704,30.0459,401
0.0162332,5804,2683,31.8047,464
0.017303,5804,2634,34.1355,542
0.0180732,5804,2525,37.7481,638
0.0185371,5804,2434,40.1894,675
0.0189177,5804,2405,41.4112,715
0.0191574,5804,2373,42.2668,730
0.019258,5804,2373,42.2668,730
0.0193549,5804,2373,42.2668,730
0.0189402,5804,2369,42.2769,723
0.0192797,5804,2369,42.2769,723
0.0190014,5804,2369,42.2769,723
0.0192268,5804,2208,44.3591,640
0.0192428,5804,2224,43.7783,653
0.0191796,5804,2224,43.7783,653
0.0191697,5804,2224,43.7783,653
0.0196147,5804,2224,43.7783,653
0.0192855,5804,2224,43.7783,653
0.0190954,5804,2224,43.7783,653
0.0192724,5804,2224,43.7783,653
0.0191176,5804,2224,43.7783,653
0.0192485,5804,2224,43.7783,653
0.0191045,5804,2224,43.7783,653
0.0191578,5804,2224,43.7783,653
0.0192112,5804,2224,43.7783,653
0.0192453,5804,2224,43.7783,653
0.0192264,5804,2263,40.4384,704
0.0172792,5804,2351,35.4271,629
0.0165973,5804,2371,34.4332,572
0.0158436,5804,2369,34.0591,552
0.015968,5804,2369,34.0591,552
0.0158481,5804,2369,34.0591,552
0.0154442,5804,2359,33.5295,510
0.0150763,5804,2362,33.1473,480
0.0149938,5804,2362,33.1473,480
0.015071,5804,2362,33.1473,480
0.0154047,5804,2370,33.3127,487
0.0156523,5804,2377,33.4144,500
0.017971,5804,2340,38.5632,591
0.0180945,5804,2340,38.5632,591
0.0181881,5804,2340,38.5632,591
0.0181668,5804,2340,38.5632,591
0.0180707,5804,2340,38.5632,591
0.017503,5804,2333,38.2443,555
0.0192141,5804,2258,44.2108,577
0.0187781,5804,2261,43.9858,562
0.0184681,5804,2273,43.231,512
0.0183725,5804,2273,43.231,512
0.018377,5804,2272,42.5568,456
0.0181504,5804,2272,42.5568,456
0.0215545,5804,2213,50.61,581
0.0214675,5804,2219,50.3105,579
0.0215221,5804,2219,50.3105,579
0.0258224,5804,1968,66.251,789
0.0261274,5804,1942,67.5968,859
0.0268274,5804,1909,68.9822,908
0.0273799,5804,1892,69.777,961
0.0273947,5804,1892,69.777,961
0.033324,5804,1694,90.6482,1221
0.0334574,5804,1694,90.6482,1221
0.0333191,5804,1694,90.6482,1221
0.0415629,5804,1507,123.417,1639
0.0415691,5804,1507,123.417,1639
0.0426086,5804,1543,120.098,1643
0.058203,5804,1394,168.871,2685
0.0577042,5804,1405,167.105,2681
0.057753,5804,1405,167.105,2681
0.0576984,5804,1395,168.627,2688
0.0632972,5804,1260,194.056,2844
0.0628773,5804,1260,194.056,2844
0.0633268,5804,1260,194.056,2844
0.0632353,5804,1260,194.056,2844
0.0610184,5804,1305,186.226,2779
0.0602105,5804,1392,174.131,2628
0.059983,5804,1445,168.14,2565
0.0608197,5804,1458,166.883,2521
0.0607327,5804,1458,166.883,2521
0.0613542,5804,1458,166.883,2521
0.0596181,5804,1358,175.525,2688
0.0586636,5804,1344,177.586,2690
0.0614909,5804,1282,187.239,2680
0.0618161,5804,1245,196.319,2810
0.0618107,5804,1234,201.667,3006
0.0701876,5804,1177,227.86,3862
0.0702586,5804,1177,227.86,3862
0.072248,5804,1108,234.064,4000
0.0716413,5804,1078,235.957,4083
0.0717045,5804,1078,235.957,4083
0.0737859,5804,1086,235.481,4000
0.078142,5804,1134,237.066,4057
0.0784245,5804,1134,237.066,4057
0.0805301,5804,1112,236.328,4199
0.0831957,5804,1082,238.327,4258
0.0804123,5804,1048,237.073,4074
0.0609675,5804,1043,227.703,3151
0.0580244,5804,1058,217.593,2542
0.0608649,5804,1077,206.038,2477
0.0611498,5804,1093,199.245,2472
0.0611949,5804,1093,199.245,2472
0.0610262,5804,1093,199.245,2472
0.0598439,5804,1117,190.91,2415
0.0588968,5804,1128,186.358,2316
0.0563022,5804,1151,181.258,2217
0.0563474,5804,1174,178.738,2152
0.0548764,5804,1215,175.659,2018
0.054,5804,1264,173.061,2103
0.0540874,5804,1264,173.061,2103
0.0598328,5804,1387,166.602,2211
0.0606826,5804,1470,166.691,2160
0.0630747,5804,1497,166.925,2135
0.0629721,5804,1534,168.754,2073
0.0647793,5804,1584,170.785,2007
0.0639919,5804,1718,168.517,2034
0.0650071,5804,1730,169.253,2083
0.0657415,5804,1875,166.151,2308
0.0672108,5804,1921,164.63,2460
0.0670199,5804,1946,162.442,2568
0.0686937,5804,1975,160.553,2681
0.0676411,5804,1997,157.554,2751
0.0680968,5804,1997,157.554,2751
0.0678644,5804,1997,157.554,2751
0.0679174,5804,1997,157.554,2751
0.0666808,5804,1897,165.005,2423
0.0639274,5804,1815,167.788,2202
0.0628169,5804,1639,171.318,1876
0.060841,5804,1486,166.476,2124
0.0572317,5804,1376,166.872,2201
0.0552529,5804,1240,173.735,1860
0.0566278,5804,1162,181.336,2064
0.0569615,5804,1140,183.76,2144
0.0582178,5804,1119,190.031,2277
0.0574546,5804,1091,197.412,2350
0.0568831,5804,1058,209.522,2420
0.0559524,5804,1060,212.233,2390
0.0546839,5804,1042,221.142,2830
0.063234,5804,1035,230.78,3567
0.0822088,5804,1051,236.225,4052
0.085516,5804,1076,235.594,4444
0.0809501,5804,1202,198.438,4560
0.0778251,5804,1199,196.504,4509
0.065028,5804,1206,180.934,3869
0.0524757,5804,1201,176.695,3473
0.0440434,5804,1204,169.386,2517
0.0410444,5804,1192,164.554,2338
0.0362104,5804,1188,158.721,2066
0.0331631,5804,1206,151.838,1924
0.0338125,5804,1211,149.447,1819
0.0335642,5804,1211,149.447,1819
0.0328671,5804,1221,147.051,1820
0.032629,5804,1323,131.169,1757
0.0328486,5804,1323,131.169,1757
0.0383386,5804,1381,126.169,2054
0.042758,5804,1416,123.756,2346
0.0430486,5804,1416,123.756,2346
0.0427888,5804,1416,123.756,2346
0.0462931,5804,1449,124.315,2412
0.0409837,5804,1742,96.2951,1785
0.0411389,5804,1742,96.2951,1785
0.0413946,5804,1742,96.2951,1785
